Gender,Age,Senior Citizen,Married,Number of Dependents,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV
Female,33,No,No,2,90036,34.070291,-118.349191,32901,No,0,7,No offer,No,0.0,No,Yes,Cable,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,201.95,0.0,0,0.0,201.95,3,Stayed,No,56,4236
Female,41,No,Yes,1,90037,34.002642,-118.287596,56709,Yes,1,6,No offer,Yes,29.41,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.5,285.2,0.0,0,176.46,461.66,4,Stayed,No,51,5450
Female,53,No,Yes,1,90201,33.970343,-118.171368,105285,Yes,9,72,No offer,Yes,48.04,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1379.8,0.0,0,3458.88,4838.68,3,Stayed,No,33,5451
Female,55,No,No,2,90606,33.976678,-118.065875,32148,No,0,22,No offer,No,0.0,No,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.45,1031.4,0.0,0,0.0,1031.4,3,Stayed,No,28,5941
Male,62,No,No,0,90731,33.736387,-118.284363,58639,No,0,35,Offer C,Yes,39.87,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,96.75,3403.4,0.0,130,1395.4499999999998,4928.85,3,Stayed,No,37,5154
Male,33,No,Yes,1,91205,34.13658,-118.245839,41390,Yes,3,50,No offer,Yes,22.3,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.95,1261.45,0.0,0,1115.0,2376.45,5,Stayed,No,57,6019
Male,31,No,Yes,0,91306,34.209532,-118.577563,43857,Yes,9,65,No offer,Yes,30.44,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.35,6347.55,0.0,0,1978.6,8326.15,4,Stayed,No,80,6300
Male,28,No,No,3,91344,34.291273,-118.505104,48867,No,0,8,No offer,Yes,1.95,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,159.2,0.0,0,15.6,174.79999999999998,5,Stayed,No,20,4119
Male,31,No,No,3,91356,34.157137,-118.548511,27424,No,0,15,No offer,Yes,43.69,No,Yes,DSL,29,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,64.85,950.75,0.0,0,655.3499999999999,1606.1,4,Stayed,No,51,4442
Male,32,No,No,0,91606,34.187599,-118.387125,45358,No,0,72,Offer A,Yes,15.03,No,Yes,Cable,22,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.1,5336.35,0.0,0,1082.16,6418.51,3,Stayed,No,55,6284
Female,54,No,Yes,0,91701,34.132275,-117.611478,39064,Yes,7,72,Offer A,Yes,12.85,Yes,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.15,7998.8,0.0,70,925.2,8994.0,4,Stayed,No,70,5065
Female,29,No,Yes,2,91732,34.074492,-118.01462,62660,Yes,4,14,Offer D,Yes,42.64,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,780.85,0.0,0,596.96,1377.81,3,Stayed,No,26,5723
Male,38,No,No,0,91913,32.64164,-116.985026,12884,No,0,12,Offer D,Yes,13.88,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.55,1173.55,0.0,0,166.56,1340.11,5,Stayed,No,25,5674
Male,28,No,Yes,3,91977,32.726627,-116.994608,56100,Yes,1,37,No offer,Yes,35.67,No,Yes,DSL,76,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,58.75,2203.1,0.0,0,1319.79,3522.89,4,Stayed,No,31,3483
Female,58,No,No,0,92057,33.254497,-117.285879,46893,No,0,61,Offer B,Yes,5.55,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.1,6993.65,0.0,0,338.55,7332.2,4,Stayed,No,53,4785
Male,28,No,No,0,92119,32.802959,-117.027095,21866,No,0,24,No offer,Yes,7.52,Yes,Yes,Cable,85,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.6,1242.25,28.42,0,180.48,1394.31,3,Stayed,No,51,3398
Male,56,No,No,0,92227,33.03933,-115.191857,23394,No,0,66,Offer A,Yes,45.57,Yes,Yes,DSL,11,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.6,4798.4,0.0,0,3007.62,7806.019999999999,3,Stayed,No,78,4838
Male,56,No,No,2,92231,32.690654,-115.431225,27804,No,0,25,No offer,No,0.0,No,Yes,DSL,18,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,40.65,970.55,0.0,0,0.0,970.55,3,Stayed,No,29,5079
Male,54,No,Yes,3,92234,33.829583,-116.474131,43141,Yes,9,53,No offer,Yes,27.93,Yes,Yes,DSL,57,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,69.7,3686.05,0.0,0,1480.29,5166.34,3,Stayed,No,22,4975
Male,44,No,No,2,92258,33.906496,-116.569499,732,No,0,62,No offer,Yes,24.48,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.0,1250.1,0.0,0,1517.76,2767.86,3,Stayed,No,37,4402
Male,45,No,No,0,92275,33.28156,-115.955541,799,No,0,18,Offer D,Yes,12.97,Yes,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,23.75,424.5,0.0,0,233.46,657.96,4,Stayed,No,70,3076
Female,40,No,Yes,2,92328,36.27688,-117.033326,443,Yes,7,54,Offer B,Yes,4.33,Yes,Yes,DSL,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.2,4524.05,0.0,0,233.82,4757.87,3,Stayed,No,45,6275
Female,35,No,Yes,1,92376,34.109775,-117.378904,75882,Yes,5,72,Offer A,Yes,32.59,Yes,Yes,DSL,14,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.5,5661.7,0.0,0,2346.4800000000005,8008.18,3,Stayed,No,78,4390
Male,22,No,No,1,92553,33.923149,-117.244933,61205,No,0,10,No offer,Yes,7.86,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.95,219.5,0.0,0,78.60000000000001,298.1,5,Stayed,No,48,3044
Male,60,No,No,0,92602,33.720359,-117.733655,2762,No,0,54,No offer,Yes,18.54,Yes,Yes,DSL,26,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,87.1,4735.2,0.0,80,1001.16,5816.36,3,Stayed,No,44,5418
Female,57,No,No,0,92656,33.571259,-117.731917,41237,No,0,28,Offer C,Yes,11.32,No,Yes,DSL,11,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,59.9,1654.7,0.0,0,316.96000000000004,1971.66,3,Stayed,No,69,4131
Male,61,No,Yes,0,92683,33.752591,-117.993661,88230,Yes,10,1,No offer,Yes,17.68,No,Yes,Cable,9,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,55.7,55.7,0.0,0,17.68,73.38,4,Joined,No,36,5664
Female,19,No,No,0,92688,33.624654,-117.611733,42193,No,0,55,No offer,Yes,44.85,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,84.25,4589.85,0.0,0,2466.75,7056.6,4,Stayed,No,30,5735
Male,60,No,No,0,92691,33.611945,-117.665867,46371,No,0,59,No offer,Yes,16.8,No,Yes,Cable,18,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,3735.45,0.0,0,991.2,4726.65,3,Stayed,No,38,5687
Female,19,No,Yes,0,92694,33.569186,-117.640055,350,Yes,8,7,No offer,Yes,41.22,No,Yes,Fiber Optic,73,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.2,477.55,0.0,0,288.54,766.0899999999999,3,Stayed,No,73,2551
Male,62,No,Yes,0,93001,34.360261,-119.306383,32899,Yes,5,72,Offer A,Yes,22.01,Yes,Yes,DSL,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,82.15,5784.3,0.0,0,1584.72,7369.02,5,Stayed,No,70,4552
Female,46,No,Yes,0,93004,34.278697,-119.167798,27381,Yes,10,44,Offer B,Yes,32.72,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.1,4060.55,0.0,0,1439.6799999999998,5500.23,3,Stayed,No,20,2221
Female,40,No,Yes,1,93012,34.205504,-118.993111,24945,Yes,2,37,No offer,Yes,41.03,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,3532.85,0.0,0,1518.11,5050.96,3,Stayed,No,22,3407
Female,52,No,No,0,93022,34.404544,-119.302118,6503,No,0,41,Offer B,Yes,15.48,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.45,775.6,0.0,0,634.6800000000001,1410.2800000000002,5,Stayed,No,80,2839
Female,52,No,Yes,1,93230,36.29223,-119.622676,53204,Yes,8,72,Offer A,Yes,6.85,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.45,5165.7,0.0,0,493.2,5658.9,3,Stayed,No,48,4463
Male,59,No,No,0,93402,35.279984,-120.824288,14859,No,0,34,No offer,No,0.0,No,Yes,Cable,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.05,852.7,0.0,0,0.0,852.7,4,Stayed,No,29,3800
Female,47,No,Yes,0,93428,35.591387,-121.032256,6526,Yes,9,49,Offer B,Yes,25.1,Yes,Yes,DSL,30,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,71.8,3472.05,0.0,0,1229.9,4701.950000000001,4,Stayed,No,79,6193
Male,24,No,Yes,1,93451,35.886767,-120.608661,2666,Yes,5,41,No offer,Yes,16.02,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.0,879.8,0.0,0,656.8199999999999,1536.62,3,Stayed,No,60,5743
Female,41,No,Yes,0,92592,33.507255,-117.029473,46171,Yes,4,70,No offer,Yes,28.54,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7752.05,0.0,0,1997.8,9749.85,4,Stayed,No,64,5979
Female,22,No,Yes,3,93550,34.536232,-118.082935,67232,Yes,9,18,No offer,Yes,43.69,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.65,471.35,0.0,0,786.42,1257.77,3,Stayed,No,78,5231
Male,22,No,No,0,93650,36.841655,-119.797113,3258,No,0,5,No offer,Yes,8.6,No,Yes,DSL,59,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.6,339.9,0.0,0,43.0,382.9,4,Stayed,No,65,5636
Male,56,No,Yes,0,93653,37.252057,-119.95783,972,Yes,1,72,Offer A,Yes,17.31,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,68.15,4808.7,0.0,0,1246.32,6055.02,3,Stayed,No,34,4613
Female,27,No,Yes,3,93675,36.719141,-119.202677,3146,No,0,40,No offer,No,0.0,No,Yes,DSL,52,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.85,2036.55,0.0,0,0.0,2036.55,3,Stayed,No,35,2819
Male,42,No,Yes,0,93710,36.822715,-119.761826,29337,Yes,1,19,Offer D,Yes,34.05,Yes,Yes,Fiber Optic,20,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,88.8,1672.35,0.0,0,646.9499999999999,2319.3,3,Stayed,No,63,4600
Male,29,No,Yes,0,92027,33.141265,-116.967221,48690,Yes,1,61,No offer,Yes,23.31,Yes,Yes,DSL,51,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.9,4932.5,0.0,0,1421.91,6354.41,3,Stayed,No,64,4161
Female,45,No,Yes,3,93930,36.220761,-120.980777,14477,Yes,3,70,Offer A,Yes,11.36,Yes,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8250.0,0.0,0,795.1999999999999,9045.2,4,Stayed,No,80,4388
Male,64,No,Yes,2,94002,37.509366,-122.306132,25566,Yes,7,31,Offer C,No,0.0,No,Yes,Cable,25,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.95,1848.8,0.0,0,0.0,1848.8,3,Stayed,No,37,4337
Female,34,No,No,0,94066,37.624436,-122.430661,39566,No,0,15,Offer D,Yes,26.54,Yes,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,720.1,0.0,0,398.1,1118.2,4,Stayed,No,57,2577
Female,27,No,No,0,94131,37.746699,-122.442833,27906,No,0,13,Offer D,Yes,22.01,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.3,275.4,0.0,0,286.13,561.53,4,Stayed,No,45,5332
Female,32,No,Yes,2,94404,37.556094,-122.272437,31882,Yes,4,39,Offer C,Yes,48.14,No,Yes,Cable,23,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.85,2341.5,0.0,0,1877.46,4218.96,3,Stayed,No,47,3900
Male,29,No,No,0,94519,37.990118,-122.012188,18650,No,0,6,Offer E,Yes,45.67,No,Yes,DSL,71,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.9,414.1,0.0,0,274.02,688.12,5,Stayed,No,80,2191
Female,20,No,No,0,94539,37.516791,-121.899117,46917,No,0,27,Offer C,Yes,48.91,No,Yes,DSL,59,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.2,2078.95,0.0,0,1320.57,3399.5199999999995,3,Stayed,No,54,2297
Male,55,No,Yes,3,94610,37.808731,-122.238708,29964,Yes,7,10,No offer,Yes,13.83,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,218.5,0.0,0,138.3,356.8,4,Stayed,No,23,2049
Female,45,No,No,0,94702,37.866009,-122.286228,15638,No,0,17,No offer,Yes,12.69,No,Yes,Cable,22,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79.85,1387.35,0.0,0,215.73,1603.08,3,Stayed,No,42,5574
Female,25,No,Yes,0,94707,37.897753,-122.279391,11889,Yes,2,57,No offer,Yes,6.63,Yes,Yes,Cable,27,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,74.6,4368.95,0.0,0,377.91,4746.86,4,Stayed,No,76,4546
Female,64,No,Yes,3,94930,37.971751,-122.611873,8486,Yes,5,67,No offer,Yes,3.47,No,Yes,Fiber Optic,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,84.8,5598.3,0.0,0,232.49,5830.79,4,Stayed,No,66,6072
Male,45,No,Yes,1,94933,38.010092,-122.689442,1025,Yes,2,23,Offer D,No,0.0,No,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,678.75,0.0,0,0.0,678.75,4,Stayed,No,62,4960
Female,52,No,Yes,1,94956,38.060264,-122.830646,1885,No,0,34,No offer,No,0.0,No,Yes,DSL,20,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,61.25,1993.2,0.0,0,0.0,1993.2,4,Stayed,No,37,3607
Female,20,No,Yes,2,95045,36.810568,-121.503022,3402,Yes,1,41,No offer,Yes,32.29,No,Yes,DSL,69,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.45,3126.45,0.0,0,1323.89,4450.34,3,Stayed,No,27,5468
Male,42,No,Yes,3,95206,37.902422,-121.440029,49657,Yes,6,21,No offer,Yes,31.55,Yes,Yes,DSL,23,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.9,1549.75,0.0,0,662.5500000000001,2212.3,4,Stayed,No,47,3503
Female,54,No,Yes,1,95249,38.196497,-120.61689,3930,Yes,6,57,Offer B,Yes,18.85,No,Yes,Cable,24,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,59.3,3274.35,0.0,0,1074.45,4348.8,3,Stayed,No,38,6287
Male,45,No,Yes,2,95328,37.555631,-120.911653,2130,Yes,9,60,No offer,Yes,32.12,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.95,1270.55,0.0,0,1927.2,3197.75,5,Stayed,No,51,4425
Female,29,No,No,0,95337,37.750822,-121.238423,19867,No,0,36,No offer,Yes,44.7,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,89.65,3348.1,0.0,0,1609.2,4957.3,3,Stayed,No,68,4844
Female,30,No,Yes,0,95345,37.581496,-119.972762,433,Yes,1,19,No offer,Yes,45.37,Yes,Yes,Fiber Optic,52,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,1620.8,0.0,0,862.03,2482.83,5,Stayed,No,66,3624
Male,57,No,Yes,1,95351,37.621458,-121.012295,47536,Yes,3,47,No offer,Yes,38.25,No,Yes,Fiber Optic,20,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.05,4137.2,0.0,0,1797.75,5934.95,4,Stayed,No,78,3291
Male,21,No,Yes,1,95383,38.107441,-120.230625,4848,Yes,1,72,Offer A,Yes,27.1,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.95,6614.9,0.0,0,1951.2,8566.1,4,Stayed,No,30,4403
Male,53,No,Yes,0,95423,39.07116,-122.598542,3684,Yes,1,61,No offer,Yes,43.48,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.8,4860.85,17.17,0,2652.28,7495.96,4,Stayed,No,72,4302
Male,19,No,No,0,95425,38.801936,-122.938935,9210,No,0,29,No offer,No,0.0,No,Yes,DSL,59,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,24.85,788.05,0.0,0,0.0,788.05,5,Stayed,No,49,4161
Female,37,No,No,1,95426,38.838088,-122.73203,1591,No,0,25,Offer C,Yes,39.9,No,Yes,DSL,27,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.75,1266.35,15.76,0,997.5,2248.09,5,Stayed,No,50,5136
Female,52,No,Yes,2,95437,39.455555,-123.683979,14417,Yes,1,70,Offer A,No,0.0,No,Yes,Cable,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.4,4113.15,32.53,0,0.0,4080.62,5,Stayed,No,43,4117
Male,55,No,No,0,95443,39.045246,-122.743181,175,No,0,66,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40,3219.48,9200.36,3,Stayed,No,49,4889
Male,47,No,No,0,95470,39.298065,-123.25211,5995,No,0,54,No offer,Yes,18.74,No,Yes,DSL,16,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,65.3,3512.9,0.0,0,1011.96,4524.86,3,Stayed,No,61,4556
Female,59,No,No,0,92028,33.362575,-117.299644,42239,No,0,35,Offer C,No,0.0,No,Yes,Cable,12,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,33.45,1175.85,0.0,30,0.0,1205.85,5,Stayed,No,66,2553
Female,63,No,Yes,1,95570,41.162295,-124.027381,2369,Yes,1,64,Offer B,Yes,6.83,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,113.35,7222.75,0.0,20,437.12,7679.87,3,Stayed,No,20,4952
Female,32,No,No,0,95573,40.949012,-123.655847,1666,No,0,52,Offer B,Yes,38.71,Yes,Yes,DSL,21,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.95,4233.95,0.0,0,2012.92,6246.87,5,Stayed,No,28,4924
Female,56,No,Yes,1,95623,38.63153,-120.842609,4097,Yes,4,30,Offer C,Yes,36.74,No,Yes,Cable,18,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,64.5,1985.15,0.0,0,1102.2,3087.3500000000004,5,Stayed,No,60,2215
Female,64,No,No,0,95631,39.031876,-120.811141,5714,No,0,70,No offer,Yes,29.53,Yes,Yes,Cable,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,89.75,6367.2,0.0,110,2067.1,8544.3,4,Stayed,No,78,5150
Female,20,No,No,0,95632,38.274451,-121.259201,24194,No,0,46,Offer B,Yes,5.86,No,Yes,Fiber Optic,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.4,4904.2,0.0,0,269.56,5173.76,4,Stayed,No,24,4190
Male,59,No,Yes,2,95639,38.375325,-121.507935,213,Yes,4,57,Offer B,Yes,49.95,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.3,4018.35,0.0,70,2847.15,6935.5,5,Stayed,No,65,4133
Female,19,No,Yes,0,95665,38.400264,-120.641274,4354,No,0,61,No offer,Yes,10.21,No,Yes,Fiber Optic,69,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,93.7,5860.7,0.0,0,622.8100000000001,6483.51,3,Stayed,No,48,4300
Female,35,No,Yes,3,95669,38.489273,-120.891614,2220,Yes,3,72,No offer,Yes,12.96,No,Yes,DSL,56,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,5886.85,0.0,0,933.12,6819.97,3,Stayed,No,54,4480
Female,57,No,Yes,0,95681,38.984756,-121.345074,1219,Yes,9,64,No offer,Yes,23.29,No,Yes,DSL,25,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,68.3,4378.8,0.0,0,1490.56,5869.360000000001,5,Stayed,No,31,5425
Male,46,No,Yes,1,95688,38.419088,-122.024568,32564,Yes,2,44,No offer,Yes,26.25,No,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,4122.9,0.0,0,1155.0,5277.9,5,Stayed,No,78,5635
Female,23,No,Yes,0,95713,39.084645,-120.894014,8525,Yes,4,10,No offer,Yes,14.04,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,184.4,0.0,0,140.39999999999998,324.79999999999995,5,Stayed,No,77,3509
Male,37,No,Yes,3,95722,39.003358,-121.022539,3747,Yes,7,70,No offer,Yes,3.67,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.15,7475.1,0.0,0,256.9,7732.0,4,Stayed,No,50,4649
Male,34,No,No,0,95735,38.805481,-120.13287,25,No,0,26,No offer,Yes,37.59,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,92.4,2349.8,0.0,0,977.34,3327.1400000000003,3,Stayed,No,75,5461
Female,55,No,Yes,0,95827,38.549185,-121.328386,19611,Yes,7,58,No offer,No,0.0,No,Yes,DSL,29,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,45.35,2540.1,4.08,0,0.0,2536.02,3,Stayed,No,41,5137
Female,62,No,No,0,95841,38.660442,-121.346321,20993,No,0,41,No offer,Yes,12.42,No,Yes,Cable,12,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,50.05,2029.05,0.0,0,509.22,2538.27,5,Stayed,No,64,2157
Female,33,No,No,0,95922,39.432127,-121.099287,632,No,0,32,No offer,Yes,41.53,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,3334.9,0.0,0,1328.96,4663.860000000001,5,Stayed,No,72,4341
Female,25,No,Yes,3,95923,40.171312,-121.120605,86,Yes,1,17,No offer,Yes,20.23,No,Yes,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.35,920.5,0.0,0,343.91,1264.41,4,Stayed,No,57,5465
Male,30,No,Yes,0,95951,39.732767,-122.042298,1931,Yes,1,59,Offer B,Yes,20.5,Yes,Yes,Cable,53,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.1,4096.9,0.0,0,1209.5,5306.4,3,Stayed,No,29,4765
Male,63,No,No,0,95955,39.281194,-122.226568,1146,No,0,18,No offer,Yes,4.38,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.15,1387.0,0.0,0,78.84,1465.84,5,Stayed,No,49,2643
Male,56,No,Yes,3,95961,39.082568,-121.55325,6439,Yes,1,18,Offer D,Yes,28.06,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.05,345.9,0.0,0,505.08,850.98,5,Stayed,No,63,4458
Male,29,No,No,0,95986,39.34128,-120.786867,145,No,0,26,No offer,Yes,6.38,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.4,525.55,4.25,0,165.88,687.18,4,Stayed,No,71,4602
Female,36,No,Yes,3,96010,40.775272,-123.287414,269,Yes,10,44,Offer B,Yes,43.7,No,Yes,DSL,75,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,56.25,2419.55,14.78,40,1922.8,4367.57,3,Stayed,No,28,3918
Female,32,No,Yes,1,96020,40.243494,-121.154733,2664,Yes,10,46,Offer B,Yes,49.26,Yes,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.65,4630.2,9.35,0,2265.96,6886.81,3,Stayed,No,58,4736
